seed,arm,acquisition_round,rank_within_batch,row_index,molecule_chembl_id,model_smiles,target_pKi,acquisition_score_rf_tree_std
55,random,20,6,1840,CHEMBL92988,COC(=O)CC1(C(=O)Nc2ccc(C(=N)N)cc2)CC(c2cccc(C(=N)N)c2)=NO1,7.026872158050537,
55,random,20,7,1874,CHEMBL541153,CC[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(F)ccc3n2Cc2cccc(C(=N)N)c2)cc1,6.9871625900268555,
55,random,20,8,1824,CHEMBL328721,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4cccnc4s3)C2=O)c1,7.055517196655273,
55,random,20,9,2580,CHEMBL604289,Cc1ccccc1NC(=O)OCC(Oc1cccc2sc(C(=N)N)cc12)c1ccccc1,5.926648139953613,
55,random,20,10,3620,CHEMBL350657,CC(C)(C)OC(=O)N[C@@H](CO)C(=O)NCC(=O)NCc1ccc(C(=N)N)cc1,3.9586071968078613,
55,random,20,11,2880,CHEMBL181116,N=C(N)c1ccc2scc([C@@H](Cc3ccccc3)C(=O)Nc3ccc4ncsc4c3)c2c1,5.568636417388916,
55,random,20,12,2065,CHEMBL230024,CCOC(=O)CC(=O)NC(CCc1cccc[n+]1[O-])C(=O)NCC(=O)NCc1cc(Cl)ccc1CN,6.698969841003418,
55,random,20,13,1029,CHEMBL151144,COC(=O)C1C/C(=C/c2ccc(C(=N)N)cc2)C(=O)/C(=C\c2ccc(C(=N)N)cc2)C1,8.318758964538574,
55,random,20,14,745,CHEMBL50090,CN(C)C(=O)Cc1cc(Br)c(O)c(-c2[nH]c3ccc(C(=N)N)cc3c2Cc2ccccc2)c1,8.698969841003418,
55,random,20,15,2300,CHEMBL82175,Cc1c(F)c(Oc2cccc(CC(=O)N(C)C)c2)nc(Oc2cccc(C(=N)N)c2)c1F,6.337242126464844,
55,random,20,16,3028,CHEMBL52064,CCCCCC1=NOC(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)C1,5.346787452697754,
55,random,20,17,828,CHEMBL1229259,N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)NCc1ccc(C(=N)N)cc1,8.619789123535156,
55,random,20,18,973,CHEMBL350169,O=C1CN(S(=O)(=O)c2cc3ccc(Cl)cc3s2)CCN1Cc1cc2c[nH]ccc-2n1,8.397939682006836,
55,random,20,19,1204,CHEMBL601216,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cccc(CNC(=O)CN)c2)c(F)c1,8.045757293701172,
55,random,20,20,1813,CHEMBL540898,C[N+](C)(C)c1ccc(CNC(=O)c2cc3cc(OCc4ccccc4)ccc3n2Cc2cccc(C(=N)N)c2)cc1,7.086185932159424,
55,random,20,21,2760,CHEMBL357832,CCOC(=O)C(Oc1ccc2c(c1)CN(C(=N)N)CC2)c1ccc(OC2CCOCC2)cc1,5.698969841003418,
55,random,20,22,227,CHEMBL401788,COC(=O)CN(C1CCCN(c2ccc(-n3ccnc3C[N+](C)(C)CC(=O)OC)cc2F)C1=O)S(=O)(=O)c1ccc2cc(Cl)ccc2c1,9.677781105041504,
55,random,20,23,2505,CHEMBL527117,CC[C@H](C)[C@H](NS(=O)(=O)Cc1cccc(C(=O)O)c1)C(=O)N[C@@H](CCSC)C(=O)NCc1ccc(C(=N)N)cc1,6.036211967468262,
55,random,20,24,3427,CHEMBL513767,CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)C[C@H]4O,4.600603103637695,
55,random,20,25,1026,CHEMBL251350,CC(=O)N(C)Cc1nccn1-c1ccc2c(c1)CCN2C(=O)c1cc(C(N)=O)nn1-c1ccc2onc(N)c2c1,8.318758964538574,
55,random,20,26,3327,CHEMBL461441,CCOC(=O)Nc1cccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(CCN)CC2)c1,4.853871822357178,
55,random,20,27,2286,CHEMBL232722,O=C(N[C@H]1CCC[C@H]1NC(=O)c1ccc(Cl)c(Cl)c1)c1ccc(-n2ccccc2=O)cc1,6.36351203918457,
55,random,20,28,1134,CHEMBL191480,CC(C)N1CCC(NC(=O)c2cc3ccc(Cl)cc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1,8.154901504516602,
55,random,20,29,2137,CHEMBL25698,CCc1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1cccc(-c2ccc(C(=N)N)cc2)c1,6.585026741027832,
55,random,20,30,2396,CHEMBL460810,CCc1ccc(-c2cccc(S(=O)(=O)NC(Cc3cccc(C(=N)N)c3)C(=O)N3CCC(CCN)CC3)c2)cc1,6.200659275054932,
55,random,20,31,957,CHEMBL8135,CCCS(=O)(=O)NCC1(C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cn2)CC(c2ccc(Cl)c(N)c2)=NO1,8.431797981262207,
55,random,20,32,3582,CHEMBL2391200,CCOC(=O)C1CCN(c2ccc(N3C[C@@H](CNC(=O)c4ccc(Cl)c(N)c4)OC3=O)cc2)CC1,4.08459997177124,
55,random,20,33,2814,CHEMBL64096,Cc1ccc(C(=O)Nc2ccc(C(=N)N)cc2)c(O)c1,5.638272285461426,
55,random,20,34,1002,CHEMBL149260,COc1ccc(-n2nc(C(F)(F)F)cc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2F)cc1,8.376750946044922,
55,random,20,35,1060,CHEMBL594515,NC(=O)c1ccc(N2CC[C@H](NS(=O)(=O)/C=C/c3ccc(Cl)s3)C2=O)c(F)c1,8.29242992401123,
55,random,20,36,3407,CHEMBL323101,CS(=O)(=O)N1CCN(C(=O)[C@H](Cc2cccc(C(=N)N)c2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,4.6579999923706055,
55,random,20,37,3042,CHEMBL150216,Cc1ccc(NC(=O)c2sc3ccccc3c2Cl)c(C(=O)Nc2ccc(C(=O)O)cc2)c1,5.327902317047119,
55,random,20,38,3610,CHEMBL143067,COc1cc(C)c(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCC(C)CC2)c(C)c1C,4.0,
55,random,20,39,659,CHEMBL211386,COc1ccc(-n2nc(C(N)=O)c3ncn(-c4ccc(-c5ccccc5CN5CC[C@@H](O)C5)cc4)c(=O)c32)cc1,8.823908805847168,
55,random,20,40,3147,CHEMBL358110,CC(C)(C)c1ccc(S(=O)(=O)N[C@@H](Cc2cccc(C(=N)N)c2)C(=O)N2CCN(S(C)(=O)=O)CC2)cc1,5.170000076293945,
55,random,20,41,2504,CHEMBL331561,COc1ccc2ccc(S(=O)(=O)N(C)[C@H]3CCN(Cc4cc(C(=N)N)ccc4NC(C)=O)C3=O)cc2c1,6.036684513092041,
55,random,20,42,988,CHEMBL417020,N=C(N)c1ccc2[nH]c(-c3cc(C(=O)O)cc(Br)c3O)c(Cc3ccccc3)c2c1,8.397939682006836,
55,random,20,43,936,CHEMBL367476,CCC(C)c1nc2cc(OC3CCN(C(C)=N)CC3)ccc2n1Cc1ccc2ccc(C(=N)N)cc2c1,8.481486320495605,
55,random,20,44,3466,CHEMBL302913,N=C(N)c1cc2[nH]c(-c3cccc(OC4CCCC4)c3O)nc2cc1F,4.494850158691406,
55,random,20,45,3380,CHEMBL358366,N=C(N)c1cccc(C[C@H](NS(=O)(=O)c2ccc3ccccc3c2)C(=O)N2CCc3ccccc3C2)c1,4.744999885559082,
55,random,20,46,1545,CHEMBL6017818,N#Cc1cccc(-n2nc(C(F)(F)F)c3c2C(=O)N(C2CCN(N4CCOCC4=O)CC2)CC3)c1,7.522878646850586,
55,random,20,47,529,CHEMBL1271161,Cc1c[nH]c2cc(C(=O)N[C@@H](C(=O)N3CCC(C4CCN(C)CC4)CC3)c3ccccc3)ccc12,9.045757293701172,
55,random,20,48,2216,CHEMBL153659,CN(C)C(=N)c1ccc(/C=C2\CCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,6.455932140350342,
55,random,20,49,3367,CHEMBL460355,CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2cc(N(Cc3ccccc3)C(=O)C(=O)O)ccc21,4.774721622467041,
55,random,20,50,556,CHEMBL368984,CN(C)C(=N)c1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1,9.0,
55,uncertainty,1,1,118,CHEMBL25034,CC(=N)N1CCC(Oc2ccc(NCc3ccc4ccc(C(=N)N)cc4c3)cc2[N+](=O)[O-])CC1,10.09691047668457,2.1104399808433634
55,uncertainty,1,2,419,CHEMBL259535,Cc1ccc(NC(=O)c2ccccc2NC(=O)c2ccc(-n3ccccc3=O)cc2)nc1,9.236572265625,2.0330063542989993
55,uncertainty,1,3,392,CHEMBL228612,NCc1ccc(Cl)cc1CNC(=O)[C@H](CCC(=O)O)NC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1,9.28399658203125,2.023869235905633
55,uncertainty,1,4,3499,CHEMBL4583612,NCCCCNC(=O)[C@@H]1Cc2ccc(cc2)NC(=O)CCN2CCN(CCC(=O)Nc3ccc(cc3)C[C@@H](NS(=O)(=O)NC3CCCCC3)C(=O)N1)CC2,4.4031829833984375,2.022016201664594
55,uncertainty,1,5,584,CHEMBL411044,O=C(Nc1ccccc1C(=O)Nc1ccc(F)cn1)c1ccc(-n2ccccc2=O)cc1,9.0,2.0121922910204217
55,uncertainty,1,6,95,CHEMBL396058,NCc1ccc(Cl)cc1CNC(=O)[C@H](CO)NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1,10.229147911071777,2.0056205346257934
55,uncertainty,1,7,328,CHEMBL388481,NCc1ccc(Cl)cc1CNC(=O)CNC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccc(CC(=O)O)cc1,9.443697929382324,2.0010653607583255
55,uncertainty,1,8,3543,CHEMBL64654,N=C(N)Nc1ccc(NC(=O)c2cc3cc4ccccc4cc3cc2O)cn1,4.259637355804443,1.9973995892998309
55,uncertainty,1,9,144,CHEMBL174558,CN(Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1)C(=N)N,10.0,1.9925217780602054
55,uncertainty,1,10,56,CHEMBL228983,C[C@H](NC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)C(=O)NCc1cc(Cl)ccc1CN,10.481486320495605,1.9883806473901924
55,uncertainty,1,11,1307,CHEMBL122796,NCc1cccc(-n2nnnc2C(=O)Nc2ccc(-c3ccccc3S(N)(=O)=O)cc2)c1,7.886056423187256,1.984764213904193
55,uncertainty,1,12,132,CHEMBL397921,NCc1ccc(Cl)cc1CNC(=O)CNC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1,10.022275924682617,1.9824905560481492
55,uncertainty,1,13,177,CHEMBL257399,COc1cccc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1ccc(-n2ccccc2=O)cc1,9.853872299194336,1.9805780470365548
55,uncertainty,1,14,3452,CHEMBL4443405,N=C(N)NCCCCNC(=O)[C@@H]1Cc2ccc(cc2)NC(=O)CCN2CCN(CCC(=O)Nc3ccc(cc3)C[C@@H](NS(=O)(=O)NC3CCCCC3)C(=O)N1)CC2,4.539252281188965,1.975500291989413
55,uncertainty,1,15,319,CHEMBL442228,COC(=O)Cc1ccc(CS(=O)(=O)NC(CCc2cccc[n+]2[O-])C(=O)NCC(=O)NCc2cc(Cl)ccc2CN)cc1,9.455931663513184,1.9724342004209274
55,uncertainty,1,16,3562,CHEMBL59936,N=C(N)Nc1ccc(NC(=O)c2cc3cc4ccccc4cc3c(I)c2O)cn1,4.1674909591674805,1.9642480493575507
55,uncertainty,1,17,207,CHEMBL404448,Cc1ccc(NC(=O)c2ccc(N3CCCCC3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,9.721246719360352,1.9529071188333538
55,uncertainty,1,18,1559,CHEMBL231087,NCc1ccccc1CNC(=O)CNC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1,7.494850158691406,1.9526219319394893
55,uncertainty,1,19,422,CHEMBL176243,CC(=N)N(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,9.221848487854004,1.94034991383573
55,uncertainty,1,20,79,CHEMBL260086,O=C(Nc1c(O)cc(Cl)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(N2CCCCC2=O)cc1,10.327901840209961,1.9353360758692641
55,uncertainty,1,21,633,CHEMBL444074,Cc1cc(C(=O)Nc2ccc(-c3ccccc3)cc2)n(-c2cccc(C(=N)N)c2)n1,8.886056900024414,1.933688514015031
55,uncertainty,1,22,212,CHEMBL369681,C/N=C(/N)N(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,9.698969841003418,1.9317113094214224
55,uncertainty,1,23,124,CHEMBL230134,C[C@H](NC(=O)[C@@H](CCc1ccccn1)NS(=O)(=O)Cc1ccccc1)C(=O)NCc1cc(Cl)ccc1CN,10.07572078704834,1.9158169799987015
55,uncertainty,1,24,241,CHEMBL397895,CON(C(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)[C@@H](CCC(=O)O)C(=O)NCc1cc(Cl)ccc1CN,9.619789123535156,1.9030001770781348
55,uncertainty,1,25,2682,CHEMBL259533,O=C(Nc1ccccc1C(=O)Nc1ccc(C(F)(F)F)cn1)c1ccc(-n2ccccc2=O)cc1,5.806875228881836,1.8971502027166747
55,uncertainty,1,26,702,CHEMBL425142,CC(=N)NCc1cccc(-c2ccc(C(=O)Nc3ccc(Cl)cc3C(=O)Nc3ccc(Cl)cn3)cc2)c1,8.74472713470459,1.8939168496625536
55,uncertainty,1,27,220,CHEMBL183002,N=C(N)c1cccc(-n2nc(-c3cccnc3)cc2C(=O)Nc2ccc(-n3cnc4ccccc43)cc2)c1,9.698969841003418,1.891734363755306
55,uncertainty,1,28,178,CHEMBL256152,O=C(Nc1ccc(Br)cc1C(=O)Nc1ccc(Cl)cn1)c1ccc(N2CCCCC2=O)cc1,9.853872299194336,1.8909494780516087
55,uncertainty,1,29,3531,CHEMBL4515955,COC(=O)N[C@@H]1Cc2ccc(cc2)NC(=O)CCN2CCN(CCC(=O)Nc3ccc(cc3)C[C@@H](C(=O)NCc3ccc(C(=N)N)cc3)NC1=O)CC2,4.294734954833984,1.8901314820130048
55,uncertainty,1,30,360,CHEMBL403075,N#Cc1ccc(NC(=O)c2ccc(N3CCCCC3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,9.346787452697754,1.8860505282984565
55,uncertainty,1,31,141,CHEMBL176136,CN(C)C(=N)c1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,10.0,1.8827677701305952
55,uncertainty,1,32,840,CHEMBL397679,O=C(CNC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)NCc1cc(Cl)ccc1Cl,8.593460083007812,1.8791890513437834
55,uncertainty,1,33,3572,CHEMBL4437656,NCc1ccc(CNC(=O)[C@@H]2Cc3ccc(cc3)NC(=O)CCN3CCN(CCC(=O)Nc4ccc(cc4)C[C@@H](NS(=O)(=O)Cc4ccccc4)C(=O)N2)CC3)cc1,4.110138416290283,1.8761085290864619
55,uncertainty,1,34,753,CHEMBL428432,CS(=O)(=O)Nc1ccc(NC(=O)c2ccc(N3CCCCC3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,8.698969841003418,1.874063537284905
55,uncertainty,1,35,121,CHEMBL389960,NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)CC(=O)O,10.09691047668457,1.8668833480796805
55,uncertainty,1,36,290,CHEMBL173878,N=C(N)NCc1ccccc1-c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,9.522878646850586,1.8583464688787805
55,uncertainty,1,37,3563,CHEMBL111468,Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2Cl)c(=O)n1CC(=O)NC1CCc2nc(N)sc2C1,4.161150932312012,1.8541279742659529
55,uncertainty,1,38,626,CHEMBL369086,CN(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,8.886056900024414,1.8521726205414508
55,uncertainty,1,39,941,CHEMBL230981,O=C(CNC(=O)[C@@H](CCc1cccc[n+]1[O-])NS(=O)(=O)Cc1ccccc1)NCc1cccc(Cl)c1,8.481486320495605,1.8408065036885728
55,uncertainty,1,40,52,CHEMBL257398,Cc1ccc(NC(=O)c2ccc(-n3ccccc3=O)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,10.552842140197754,1.8374020785003287
55,uncertainty,1,41,3516,CHEMBL290025,CC1CNc2c(cccc2S(=O)(=O)N[C@@H](Cc2nc3ccccc3s2)C(=O)N2CCC(CCO)CC2)C1,4.346787452697754,1.835372838173742
55,uncertainty,1,42,3568,CHEMBL109546,Cc1ccc(NS(=O)(=O)Cc2ccc(F)cc2Cl)c(=O)n1CC(=O)NCC1CCc2n[nH]cc2C1,4.12493896484375,1.8293705571664818
55,uncertainty,1,43,3580,CHEMBL109217,Cc1ccc(NS(=O)(=O)Cc2cccc(C(F)(F)F)c2)c(=O)n1CC(=O)NC1CCc2nc(N)sc2C1,4.091515064239502,1.828755827936945
55,uncertainty,1,44,619,CHEMBL260354,O=C(Nc1ccccc1C(=O)Nc1ccc(Cl)cn1)c1ccc(N2CCCCC2=O)cc1,8.920818328857422,1.8254984724353374
55,uncertainty,1,45,1580,CHEMBL432391,O=C(NCC1CCN(c2ccncc2)CC1)c1ccc(F)c(OCCc2ccc(Cl)cn2)c1,7.431798458099365,1.8248599867979312
55,uncertainty,1,46,624,CHEMBL20240,CC(=N)N1CCC(Oc2ccc(N(Cc3ccc4ccc(C(=N)N)cc4c3)S(=O)(=O)CC(=O)O)cc2)CC1,8.886056900024414,1.823782173624732
55,uncertainty,1,47,102,CHEMBL261536,CN(C)CCOc1cc(Cl)cc(C(=O)Nc2ccc(Cl)cn2)c1NC(=O)c1ccc(N2CCCCC2=O)cc1,10.187087059020996,1.8211369035116478
55,uncertainty,1,48,570,CHEMBL174499,C[N+](C)(C)Cc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,9.0,1.8163543333261611
55,uncertainty,1,49,676,CHEMBL231494,NCc1ccc(Cl)cc1CNC(=O)CNC(=O)C(CCc1cccc[n+]1[O-])NS(=O)(=O)CC(=O)O,8.795880317687988,1.814877711903344
55,uncertainty,1,50,989,CHEMBL174702,N=C(N)c1ccc2ccc(Cn3c4ccccc4c4ccc(OC5CCNCC5)cc43)cc2c1,8.397939682006836,1.814542628957116
55,uncertainty,2,1,2476,CHEMBL368762,N=C(N)c1ccc(CNc2ccc3ccn(-c4ccc(C(=N)N)cc4)c3c2)cc1,6.07572078704834,1.9201851571744135
55,uncertainty,2,2,3020,CHEMBL3114558,CC(C)(C)[C@@H](O)C(=O)N1CCNC[C@H]1C(=O)NCc1cc(Cl)ccc1CN,5.3565473556518555,1.8991342754520941
55,uncertainty,2,3,105,CHEMBL27228,CC(=N)N1CCC(Oc2ccc(NC/C(C)=C/c3cccc(C(=N)N)c3)cc2[N+](=O)[O-])CC1,10.154901504516602,1.8981308556828
55,uncertainty,2,4,3289,CHEMBL2391187,CC1(C(=O)O)CCCN(c2ccc(N3C[C@H](CNC(=O)c4cnc(N)s4)OC3=O)cc2)C1=O,4.95078182220459,1.8935687573324365
55,uncertainty,2,5,1186,CHEMBL395970,NCc1ccc(Cl)cc1CNC(=O)[C@@H]1CCCN1C(=O)[C@@H](CCc1ccc(O)cc1)NCC(=O)O,8.08092212677002,1.8629914185091214
55,uncertainty,2,6,3544,CHEMBL2391186,CCOC(=O)C1(C)CCCN(c2ccc(N3C[C@H](CNC(=O)c4cnc(N)s4)OC3=O)cc2)C1=O,4.25492525100708,1.86230288595114
55,uncertainty,2,7,3044,CHEMBL3594312,CC(C)(C)S(=O)(=O)c1ccc2cc1CNC(=O)C(Nc1ccc3c(N)nccc3c1)c1ccc(cc1)CCCC(=O)N2,5.318758964538574,1.8612482171601816
55,uncertainty,2,8,2971,CHEMBL3114557,CN1CCN(C(=O)[C@H](O)C(C)(C)C)[C@H](C(=O)NCc2cc(Cl)ccc2CN)C1,5.431798458099365,1.8594491933552815
55,uncertainty,2,9,1146,CHEMBL1221913,O=C(Nc1ccc(Cl)cn1)[C@H]1CN(CC(F)F)C[C@@H]1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,8.154901504516602,1.8594138646219036
55,uncertainty,2,10,3592,CHEMBL2391041,Nc1ncc(C(=O)NC[C@@H]2CN(c3ccc(N4CCC(C(=O)O)CC4)cc3)C(=O)O2)s1,4.054531574249268,1.8560895739218775
55,uncertainty,2,11,3525,CHEMBL2391039,Nc1ncc(C(=O)NC[C@H]2CN(c3ccc(N4CCC(C(=O)O)CC4)cc3)C(=O)O2)s1,4.311580181121826,1.8560895739218775
55,uncertainty,2,12,249,CHEMBL3343300,CC(=O)OC[C@H]1O[C@@H](OCCCOc2cccc(OCc3cc(-c4ccc(Cl)s4)on3)c2NC(=O)C2CCN(C(C)C)CC2)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,9.602060317993164,1.8534631934977488
55,uncertainty,2,13,1366,CHEMBL230360,CCOC(=O)CN[C@H](CCc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)NCc1cc(Cl)ccc1CN,7.7695512771606445,1.842549826824249
55,uncertainty,2,14,272,CHEMBL3343301,CC(C)N1CCC(C(=O)Nc2c(OCCCO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cccc2OCc2cc(-c3ccc(Cl)s3)on2)CC1,9.553118705749512,1.8272044771446136
55,uncertainty,2,15,3542,CHEMBL466585,COc1ccc(-c2cccc(S(=O)(=O)NC(Cc3cccc(CN)c3)C(=O)N3CCC(CCN)CC3)c2)cc1,4.259637355804443,1.822813175960189
55,uncertainty,2,16,2210,CHEMBL173419,N=C(N)c1ccc(-n2ccc3ccc(NCc4cccc(C(=N)N)c4)cc32)cc1,6.4685211181640625,1.801763262916157
55,uncertainty,2,17,1506,CHEMBL1221916,COC(=O)N1C[C@H](C(=O)Nc2ccc(Cl)cn2)[C@@H](C(=O)Nc2ccc(-n3ccccc3=O)cc2F)C1,7.568636417388916,1.7989676699211428
55,uncertainty,2,18,2050,CHEMBL172147,N=C(N)c1cccc(CNc2ccc3ccn(-c4cccc(C(=N)N)c4)c3c2)c1,6.721246242523193,1.7941411377793979
55,uncertainty,2,19,1705,CHEMBL1221914,O=C(Nc1ccc(Cl)cn1)[C@H]1CNC[C@@H]1C(=O)Nc1ccc(-n2ccccc2=O)cc1F,7.259637355804443,1.7937939507617107
55,uncertainty,2,20,264,CHEMBL24630,CC(=N)N1CCC(Oc2ccc(NC/C=C/c3cccc(C(=N)N)c3)cc2[N+](=O)[O-])CC1,9.568635940551758,1.793486369870313
55,uncertainty,2,21,2334,CHEMBL4531700,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](Cc4ccccc4)NC(=O)CNC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@@H]4CSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@@H](CCCCN)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N4)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC3=O)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](C)C(=O)N2,6.28399658203125,1.7904955638314852
55,uncertainty,2,22,2319,CHEMBL4564063,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](Cc4ccccc4)NC(=O)CNC(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CO)NC(=O)CNC(=O)[C@@H]4CSSC[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC1=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N4)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC3=O)C(=O)N1CCC[C@H]1C(=O)NCC(=O)N[C@@H](C)C(=O)N2,6.301030158996582,1.7904955638314852
55,uncertainty,2,23,24,CHEMBL352039,N=C(N)NCCC[C@@H](NS(=O)(=O)Cc1ccccc1)C(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)c1nccs1,10.886056900024414,1.7801903026249586
55,uncertainty,2,24,25,CHEMBL414002,N=C(N)NCCC[C@H](NC(=O)CNC(=O)[C@@H](CCCNC(=N)N)NS(=O)(=O)Cc1ccccc1)C(=O)c1nccs1,10.853872299194336,1.7801903026249586
55,uncertainty,2,25,2372,CHEMBL345769,Cc1ccc(NC(=O)c2cc3ccccc3s2)c(C(=O)Nc2ccc(F)cc2)c1,6.229147911071777,1.7772619153243785
55,uncertainty,2,26,3185,CHEMBL121982,Nc1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@@H](Cc2ccc(Cl)c(Cl)c2)NS(=O)(=O)Cc2ccccc2)cn1,5.1191864013671875,1.7739438226496533
55,uncertainty,2,27,2931,CHEMBL3594310,CCS(=O)(=O)c1ccc2cc1CNC(=O)[C@H](Nc1ccc3c(N)nccc3c1)c1ccc(cc1)CCCC(=O)N2,5.494850158691406,1.7695622781194686
55,uncertainty,2,28,2939,CHEMBL3594311,CC(C)S(=O)(=O)c1ccc2cc1CNC(=O)[C@H](Nc1ccc3c(N)nccc3c1)c1ccc(cc1)CCCC(=O)N2,5.481485843658447,1.7681814599653638
55,uncertainty,2,29,2202,CHEMBL55486,CC(=N)N1CCC(Oc2ccc(C(=O)NCCOc3cc(C(=N)N)ccc3CCC(=O)O)cc2)CC1,6.481485843658447,1.7652074084142026
55,uncertainty,2,30,3684,CHEMBL294776,N=C(N)Nc1ccc(NC(=O)c2cccc(Cl)c2O)cc1,3.32790207862854,1.7565626778112504
55,uncertainty,2,31,3664,CHEMBL124408,O=C(NCc1cccnc1)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccc(Cl)c(Cl)c1)NS(=O)(=O)Cc1ccccc1,3.6382720470428467,1.755786499770085
