action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,requested_activity_type,standard_value_num,pIC50,selected_endpoint,activity_type_cleaned
,330833,17709181,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nccc2cc(C[C@H](C(=O)O)N3CC[C@H](NS(=O)(=O)c4cnc(N5CCC(F)(F)C5)s4)C3=O)c(Cl)cc12,,,CHEMBL3886162,,2015.0,"{'bei': '11.18', 'le': '0.24', 'lle': '4.37', 'sei': '4.23'}",,CHEMBL3967421,,CHEMBL3967421,6.72,0,http://www.openphacts.org/units/Nanomolar,2841225,=,37,1,=,,IC50,nM,,190.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,190.0,IC50,190.0,6.721246399047171,pIC50,IC50
,330834,17709182,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1F)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)c(Cl)c2)C1=O,,,CHEMBL3886162,,2015.0,"{'bei': '9.58', 'le': '0.19', 'lle': '3.68', 'sei': '3.66'}",,CHEMBL3892704,,CHEMBL3892704,5.42,0,http://www.openphacts.org/units/Nanomolar,2841226,=,37,1,=,,IC50,nM,,3850.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,3850.0,IC50,3850.0,5.414539270491499,pIC50,IC50
,330835,17709183,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ncc(S(=O)(=O)N[C@H]2CCN([C@H](Cc3cc4ccnc(N)c4cc3F)C(=O)O)C2=O)cc1Cl,,,CHEMBL3886162,,2015.0,"{'bei': '10.38', 'le': '0.21', 'lle': '4.07', 'sei': '3.60'}",,CHEMBL3938852,,CHEMBL3938852,5.72,0,http://www.openphacts.org/units/Nanomolar,2841227,=,37,1,=,,IC50,nM,,1910.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,1910.0,IC50,1910.0,5.718966632752272,pIC50,IC50
,330836,17709184,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1Cl)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)c(Cl)c2)C1=O,,,CHEMBL3886162,,2015.0,"{'bei': '9.31', 'le': '0.19', 'lle': '3.16', 'sei': '3.66'}",,CHEMBL3965589,,CHEMBL3965589,5.42,0,http://www.openphacts.org/units/Nanomolar,2841228,=,37,1,=,,IC50,nM,,3850.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,3850.0,IC50,3850.0,5.414539270491499,pIC50,IC50
,330837,17709185,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ncc(S(=O)(=O)N[C@H]2CCN([C@H](Cc3cc4ccnc(N)c4cc3Cl)C(=O)O)C2=O)cc1Cl,,,CHEMBL3886162,,2015.0,"{'bei': '10.98', 'le': '0.23', 'lle': '4.07', 'sei': '3.92'}",,CHEMBL3944249,,CHEMBL3944249,6.23,0,http://www.openphacts.org/units/Nanomolar,2841229,=,37,1,=,,IC50,nM,,590.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,590.0,IC50,590.0,6.229147988357855,pIC50,IC50
,330838,17709186,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1OC(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)c(C)c2)C1=O,,,CHEMBL3886162,,2015.0,"{'bei': '8.62', 'le': '0.17', 'lle': '3.11', 'sei': '3.35'}",,CHEMBL3919774,,CHEMBL3919774,5.26,0,http://www.openphacts.org/units/Nanomolar,2841231,=,37,1,=,,IC50,nM,,5450.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,5450.0,IC50,5450.0,5.2636034977233574,pIC50,IC50
,330839,17709187,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(S(=O)(=O)N[C@H]2CCN([C@H](Cc3cc4ccnc(N)c4cc3F)C(=O)O)C2=O)cnc1N(C)C,,,CHEMBL3886162,,2015.0,"{'bei': '10.47', 'le': '0.21', 'lle': '4.26', 'sei': '3.50'}",,CHEMBL3947561,,CHEMBL3947561,5.56,0,http://www.openphacts.org/units/Nanomolar,2841232,=,37,1,=,,IC50,nM,,2770.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,2770.0,IC50,2770.0,5.557520230935552,pIC50,IC50
,330840,17709188,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(S(=O)(=O)N[C@H]2CCN([C@H](Cc3cc4ccnc(N)c4cc3OC(F)(F)F)C(=O)O)C2=O)cnc1N(C)C,,,CHEMBL3886162,,2015.0,"{'bei': '10.21', 'le': '0.20', 'lle': '4.03', 'sei': '3.62'}",,CHEMBL3902666,,CHEMBL3902666,6.09,0,http://www.openphacts.org/units/Nanomolar,2841233,=,37,1,=,,IC50,nM,,810.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,810.0,IC50,810.0,6.09151498112135,pIC50,IC50
,330841,17709189,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,Cc1cc(S(=O)(=O)N[C@H]2CCN([C@H](Cc3cc4ccnc(N)c4cc3Cl)C(=O)O)C2=O)cnc1N(C)C,,,CHEMBL3886162,,2015.0,"{'bei': '11.31', 'le': '0.23', 'lle': '4.38', 'sei': '3.90'}",,CHEMBL3911675,,CHEMBL3911675,6.19,0,http://www.openphacts.org/units/Nanomolar,2841235,=,37,1,=,,IC50,nM,,650.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,650.0,IC50,650.0,6.187086643357144,pIC50,IC50
,330842,17709190,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1OC(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)s2)C1=O,,,CHEMBL3886162,,2015.0,"{'bei': '11.55', 'le': '0.24', 'lle': '5.06', 'sei': '4.43'}",,CHEMBL3969066,,CHEMBL3969066,6.96,0,http://www.openphacts.org/units/Nanomolar,2841203,=,37,1,=,,IC50,nM,,110.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,110.0,IC50,110.0,6.958607314841775,pIC50,IC50
,330843,17709191,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1C(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)s2)C1=O,,,CHEMBL3886162,,2015.0,"{'bei': '10.39', 'le': '0.21', 'lle': '4.08', 'sei': '4.12'}",,CHEMBL3957169,,CHEMBL3957169,6.10,0,http://www.openphacts.org/units/Nanomolar,2841236,=,37,1,=,,IC50,nM,,800.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,800.0,IC50,800.0,6.096910013008056,pIC50,IC50
,330844,17709192,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ncc(S(=O)(=O)N[C@H]2CCN([C@H](Cc3cc4ccnc(N)c4cc3C(F)(F)F)C(=O)O)C2=O)s1,,,CHEMBL3886162,,2015.0,"{'bei': '13.07', 'le': '0.27', 'lle': '5.55', 'sei': '4.71'}",,CHEMBL3929605,,CHEMBL3929605,7.48,0,http://www.openphacts.org/units/Nanomolar,2841237,=,37,1,=,,IC50,nM,,33.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,33.0,IC50,33.0,7.481486060122112,pIC50,IC50
,330845,17709193,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1C(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCCC3)s2)C1=O,,,CHEMBL3886162,,2015.0,"{'bei': '8.96', 'le': '0.18', 'lle': '2.93', 'sei': '3.71'}",,CHEMBL3897180,,CHEMBL3897180,5.49,0,http://www.openphacts.org/units/Nanomolar,2841238,=,37,1,=,,IC50,nM,,3230.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,3230.0,IC50,3230.0,5.490797477668897,pIC50,IC50
,330846,17709194,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,Nc1nccc2cc(C[C@H](C(=O)O)N3CC[C@H](NS(=O)(=O)c4cnc(N5CCCC5)s4)C3=O)c(C(F)(F)F)cc12,,,CHEMBL3886162,,2015.0,"{'bei': '10.74', 'le': '0.22', 'lle': '3.96', 'sei': '4.05'}",,CHEMBL3935069,,CHEMBL3935069,6.43,0,http://www.openphacts.org/units/Nanomolar,2841239,=,37,1,=,,IC50,nM,,370.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,370.0,IC50,370.0,6.431798275933005,pIC50,IC50
,330847,17709195,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1C(F)(F)F)N1CC[C@H](NS(=O)(=O)c2ccc(N(C)C)nc2)C1=O,,,CHEMBL3886162,,2015.0,"{'bei': '9.67', 'le': '0.19', 'lle': '3.65', 'sei': '3.80'}",,CHEMBL3936148,,CHEMBL3936148,5.61,0,http://www.openphacts.org/units/Nanomolar,2841240,=,37,1,=,,IC50,nM,,2430.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,2430.0,IC50,2430.0,5.614393726401688,pIC50,IC50
,330848,17709196,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,CN(C)c1ccc(S(=O)(=O)N[C@H]2CCN([C@H](Cc3cc4ccnc(N)c4cc3C(F)(F)F)C(=O)O)C2=O)cn1,,,CHEMBL3886162,,2015.0,"{'bei': '11.68', 'le': '0.23', 'lle': '4.75', 'sei': '4.17'}",,CHEMBL3957319,,CHEMBL3957319,6.62,0,http://www.openphacts.org/units/Nanomolar,2841241,=,37,1,=,,IC50,nM,,240.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,240.0,IC50,240.0,6.619788758288394,pIC50,IC50
,330849,17709197,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,CCOC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1Cl)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCCC3)s2)C1=O,,,CHEMBL3886162,,2015.0,"{'bei': '10.16', 'le': '0.21', 'lle': '3.45', 'sei': '4.08'}",,CHEMBL3948782,,CHEMBL3948782,6.03,0,http://www.openphacts.org/units/Nanomolar,2841242,=,37,1,=,,IC50,nM,,940.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,940.0,IC50,940.0,6.026872146400301,pIC50,IC50
,330850,17709198,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1Cl)N1CC[C@H](NS(=O)(=O)c2cnc(N3CCC3)s2)C1=O,,,CHEMBL3886162,,2015.0,"{'bei': '10.81', 'le': '0.23', 'lle': '4.31', 'sei': '4.13'}",,CHEMBL3974747,,CHEMBL3974747,6.11,0,http://www.openphacts.org/units/Nanomolar,2841243,=,37,1,=,,IC50,nM,,780.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,780.0,IC50,780.0,6.107905397309519,pIC50,IC50
,330851,17709199,[],CHEMBL3887092,"Inhibition Assay: The compounds according to the invention are tested in a range of concentrations (10pM to 10 µM final) in assay buffer (50 mM TRIS, 100 mM NaCl, 0.1 % BSA, pH 7,5) with 0.1% maximal final DMSO concentration and deposited in a proportion of 25 µl per well, on 25 µL enzyme (human coagulation factor Xa: Enzyme Research Laboratories HFXa, final concentration 0.003Ul/ml). The reactive were mixed, centrifuged and incubated 10 minutes at 37°C in a 96 well microtiter plate. The enzyme reaction was started with 50 µL substrate (S-2765, Biogenic ref 821413 in a final concentration of 62.5µM final). The time course of the reaction was monitored at 405 nm in a microtiter plate reader (Tecan M200) for 20 minutes at 37°C. The percentage of inhibition of enzymatic activity (expressed as maximum rate of cleavage of the substrate) is calculated with respect to the enzymatic activity in the absence of inhibitor.",B,,,BAO_0000190,BAO_0000357,single protein format,COC(=O)[C@@H](Cc1cc2ccnc(N)c2cc1OC(F)(F)F)N1CC[C@H](NS(=O)(=O)c2cnc(N(C)C)c(Cl)c2)C1=O,,,CHEMBL3886162,,2015.0,"{'bei': '8.79', 'le': '0.18', 'lle': '3.06', 'sei': '3.53'}",,CHEMBL3936447,,CHEMBL3936447,5.55,0,http://www.openphacts.org/units/Nanomolar,2841244,=,37,1,=,,IC50,nM,,2840.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,IC50,nM,UO_0000065,,2840.0,IC50,2840.0,5.546681659952963,pIC50,IC50
