activity_id,molecule_chembl_id,canonical_smiles,activity_type_source,standard_type,standard_relation,standard_value,standard_value_num,standard_units,pActivity,pchembl_value,assay_type,assay_chembl_id,assay_description,target_chembl_id,target_pref_name,document_chembl_id
2393206,CHEMBL523099,O=C(Nc1cccc(OCc2ccc(-c3ccccc3)cc2)c1)C1CCCNC1,Ki,Ki,=,2500.0,2500.0,nM,5.6020599913279625,5.60,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393207,CHEMBL490892,N=C(N)N1CCCC(C(=O)Nc2cccc(OCc3ccc(F)cc3)c2)C1,Ki,Ki,=,57000.0,57000.0,nM,4.2441251443275085,4.24,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393208,CHEMBL491283,N=C(N)N1CCCC(C(=O)Nc2cccc(OCc3ccc(-c4ccccc4)cc3)c2)C1,Ki,Ki,=,2000.0,2000.0,nM,5.698970004336019,5.70,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393209,CHEMBL491672,O=C(Nc1cccc(OCc2ccc(-c3ccccc3)cc2)c1)C1CCNCC1,Ki,Ki,=,1000.0,1000.0,nM,6.0,6.00,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393210,CHEMBL491673,O=C(Nc1ccc(OCc2ccc(-c3ccccc3)cc2)cc1)C1CCNCC1,Ki,Ki,=,126000.0,126000.0,nM,3.8996294548824375,,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393211,CHEMBL521570,N=C(N)N1CCC(C(=O)Nc2cccc(OCc3ccc(F)cc3)c2)CC1,Ki,Ki,=,33800.0,33800.0,nM,4.471083299722345,4.47,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393212,CHEMBL489110,N=C(N)N1CCC(C(=O)Nc2cccc(OCc3ccc(-c4ccccc4)cc3)c2)CC1,Ki,Ki,=,5200.0,5200.0,nM,5.2839966563652006,5.28,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393213,CHEMBL490297,O=C(Nc1cccc(OCc2ccc(-c3ccc(F)cc3)cc2)c1)C1CCNCC1,Ki,Ki,=,3870.0,3870.0,nM,5.412289034981089,5.41,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393214,CHEMBL490298,O=C(Nc1cccc(OCc2ccc(-c3cccc(F)c3)cc2)c1)C1CCNCC1,Ki,Ki,=,177.0,177.0,nM,6.752026733638193,6.75,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393215,CHEMBL524125,O=C(Nc1cccc(OCc2ccc(-c3ccccc3F)cc2)c1)C1CCNCC1,Ki,Ki,=,767.0,767.0,nM,6.115204636051018,6.12,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393216,CHEMBL490491,O=C(Nc1cccc(OCc2ccc(-c3ccc(F)cc3F)cc2)c1)C1CCNCC1,Ki,Ki,=,512.0,512.0,nM,6.290730039024169,6.29,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393217,CHEMBL489694,O=C(Nc1cccc(OCc2ccc(-c3cccc(F)c3F)cc2)c1)C1CCNCC1,Ki,Ki,=,548.0,548.0,nM,6.261219441515631,6.26,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393218,CHEMBL508759,O=C(Nc1cccc(OCc2ccc(-c3cc(F)ccc3F)cc2)c1)C1CCNCC1,Ki,Ki,=,1270.0,1270.0,nM,5.896196279044043,5.90,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393219,CHEMBL455203,O=C(Nc1cccc(OCc2ccc(-c3c(F)cccc3F)cc2)c1)C1CCNCC1,Ki,Ki,=,1450.0,1450.0,nM,5.838631997765026,5.84,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393220,CHEMBL453387,O=C(Nc1cccc(OCc2ccc(-c3cc(F)cc(F)c3)cc2)c1)C1CCNCC1,Ki,Ki,=,130.0,130.0,nM,6.886056647693163,6.89,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393221,CHEMBL453359,O=C(Nc1cccc(OCc2ccc(-c3c(F)cc(F)cc3F)cc2)c1)C1CCNCC1,Ki,Ki,=,9470.0,9470.0,nM,5.023650020996726,5.02,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393222,CHEMBL508488,O=C(Nc1cccc(OCc2ccc(-c3cc(F)c(F)c(F)c3)cc2)c1)C1CCNCC1,Ki,Ki,=,666.0,666.0,nM,6.176525770829699,6.18,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2393223,CHEMBL454373,O=C(Nc1cccc(OCc2ccc(-c3ccc(C(F)(F)F)cc3)cc2)c1)C1CCNCC1,Ki,Ki,=,57.0,57.0,nM,7.2441251443275085,7.24,B,CHEMBL945266,Inhibition of human factor 10a by amydolitic assay,CHEMBL244,Coagulation factor X,CHEMBL1140910
2447225,CHEMBL452793,COC(=O)C1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,Ki,Ki,=,1.9,1.9,nM,8.721246399047171,8.72,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447227,CHEMBL517711,CCNC(=O)N(C)CC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,Ki,Ki,=,0.14,0.14,nM,9.853871964321762,9.85,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447228,CHEMBL471734,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)S(C)(=O)=O)CC4)cc2)CC3)cc1,Ki,Ki,=,0.074,0.074,nM,10.130768280269024,10.13,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447229,CHEMBL511486,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C(C)=O)CC4)cc2)CC3)cc1,Ki,Ki,=,0.055,0.055,nM,10.259637310505756,10.26,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447230,CHEMBL471550,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(Cn5ccnc5C)CC4)cc2)CC3)cc1,Ki,Ki,=,0.025,0.025,nM,10.602059991327963,10.60,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447231,CHEMBL513062,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNc5nccs5)CC4)cc2)CC3)cc1,Ki,Ki,=,0.054,0.054,nM,10.267606240177031,10.27,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447232,CHEMBL479925,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CCC(O)CC5)CC4)cc2)CC3)cc1,Ki,Ki,=,0.14,0.14,nM,9.853871964321762,9.85,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447233,CHEMBL471565,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1,Ki,Ki,=,0.064,0.064,nM,10.193820026016112,10.19,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447234,CHEMBL508428,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CC[C@@H](O)C5)CC4)cc2)CC3)cc1,Ki,Ki,=,0.038,0.038,nM,10.42021640338319,10.42,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447235,CHEMBL461091,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1,Ki,Ki,=,0.021,0.021,nM,10.67778070526608,10.68,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447237,CHEMBL461090,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNC5CCCC5)CC4)cc2)CC3)cc1,Ki,Ki,=,0.12,0.12,nM,9.920818753952375,9.92,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447238,CHEMBL518648,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CNC(C)C)CC4)cc2)CC3)cc1,Ki,Ki,=,0.042,0.042,nM,10.3767507096021,10.38,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447239,CHEMBL461297,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,Ki,Ki,=,0.035,0.035,nM,10.455931955649724,10.46,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447240,CHEMBL460884,CNCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,Ki,Ki,=,0.18,0.18,nM,9.744727494896694,9.74,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447241,CHEMBL517263,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN)CC4)cc2)CC3)cc1,Ki,Ki,=,0.57,0.57,nM,9.244125144327509,9.24,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447242,CHEMBL460681,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)Nc5nnn[nH]5)CC4)cc2)CC3)cc1,Ki,Ki,=,3.0,3.0,nM,8.522878745280337,8.52,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447243,CHEMBL460056,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)Nc5nncs5)CC4)cc2)CC3)cc1,Ki,Ki,=,1.8,1.8,nM,8.744727494896694,8.74,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447244,CHEMBL460055,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)N5CCC(O)CC5)CC4)cc2)CC3)cc1,Ki,Ki,=,54.0,54.0,nM,7.267606240177031,7.27,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447245,CHEMBL459854,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)N5CCCC5)CC4)cc2)CC3)cc1,Ki,Ki,=,169.0,169.0,nM,6.772113295386326,6.77,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447246,CHEMBL510344,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)NC5CCCC5)CC4)cc2)CC3)cc1,Ki,Ki,=,30.0,30.0,nM,7.522878745280337,7.52,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447247,CHEMBL452802,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(=O)N(C)C)CC4)cc2)CC3)cc1,Ki,Ki,=,5.8,5.8,nM,8.236572006437063,8.24,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447248,CHEMBL507737,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C(N)=O)CC4)cc2)CC3)cc1,Ki,Ki,=,3.3,3.3,nM,8.481486060122112,8.48,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447249,CHEMBL452535,COCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,Ki,Ki,=,1.6,1.6,nM,8.795880017344075,8.80,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447250,CHEMBL511082,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CO)CC4)cc2)CC3)cc1,Ki,Ki,=,2.4,2.4,nM,8.619788758288394,8.62,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447251,CHEMBL508927,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(C#N)CC4)cc2)CC3)cc1,Ki,Ki,=,1.8,1.8,nM,8.744727494896694,8.74,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447252,CHEMBL206335,CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1,Ki,Ki,=,0.19,0.19,nM,9.721246399047171,9.72,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447253,CHEMBL218525,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4CN(C)C)cc2)CC3)cc1,Ki,Ki,=,0.3,0.3,nM,9.522878745280337,9.52,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447279,CHEMBL221296,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4CN4CC[C@@H](O)C4)cc2)CC3)cc1,Ki,Ki,=,0.76,0.76,nM,9.119186407719209,9.12,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447280,CHEMBL459430,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(-c4ccccc4CNC(C)C)cc2)CC3)cc1,Ki,Ki,=,1.4,1.4,nM,8.853871964321762,8.85,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447281,CHEMBL459849,CNCc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccc(OC)cc4)c3C2=O)cc1,Ki,Ki,=,0.28,0.28,nM,9.55284196865778,9.55,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2447286,CHEMBL237226,CNCc1ccccc1-c1ccc(N2CCc3c(C(N)=O)nn(-c4ccc(OC)cc4)c3C2=O)cc1,Ki,Ki,=,0.15,0.15,nM,9.823908740944319,9.82,B,CHEMBL946423,Inhibition of human factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1157522
2498674,CHEMBL19902,CC(=N)N1CC[C@H](Oc2ccc([C@H](Cc3ccc4ccc(C(=N)N)cc4c3)C(=O)O)cc2)C1,Ki,Ki,=,41.0,41.0,nM,7.3872161432802645,7.39,B,CHEMBL981506,Inhibition of human factor 10a by Lineweaver-Burke plot,CHEMBL244,Coagulation factor X,CHEMBL1143358
2498675,CHEMBL479863,CN1CCc2nc(C(=O)N[C@@H]3C[C@@H](C(=O)N(C)C)CC[C@@H]3NC(=O)c3cc4cc(Cl)ccc4[nH]3)sc2C1,Ki,Ki,=,2.85,2.85,nM,8.54515513999149,8.54,B,CHEMBL981506,Inhibition of human factor 10a by Lineweaver-Burke plot,CHEMBL244,Coagulation factor X,CHEMBL1143358
2517460,CHEMBL198362,O=C(NC[C@H]1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,Ki,Ki,=,0.4,0.4,nM,9.397940008672037,9.40,B,CHEMBL968695,Inhibition of Factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1138586
2517462,CHEMBL231779,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCCC4=O)cc2)CC3)cc1,Ki,Ki,=,0.08,0.08,nM,10.096910013008056,10.10,B,CHEMBL968695,Inhibition of Factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1138586
2517464,CHEMBL221906,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)cc1,Ki,Ki,=,0.044,0.044,nM,10.356547323513812,10.36,B,CHEMBL968695,Inhibition of Factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1138586
2517465,CHEMBL472967,CN(C)C(=N)c1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccc(Cl)cn2)c(F)c1,Ki,Ki,=,0.06,0.06,nM,10.221848749616356,10.22,B,CHEMBL968695,Inhibition of Factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1138586
2517466,CHEMBL512351,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,Ki,Ki,=,0.117,0.117,nM,9.931814138253838,9.93,B,CHEMBL968695,Inhibition of Factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1138586
2517467,CHEMBL515919,COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2F)c(C(=O)Nc2ccc(Cl)cn2)c1,Ki,Ki,=,0.105,0.105,nM,9.978810700930062,9.98,B,CHEMBL968695,Inhibition of Factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1138586
2517468,CHEMBL471725,CN(C)C(=N)c1ccc(C(=O)Nc2ccccc2C(=O)Nc2ccc(Cl)cn2)cc1,Ki,Ki,=,1.4,1.4,nM,8.853871964321762,8.85,B,CHEMBL968695,Inhibition of Factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1138586
2619854,CHEMBL460884,CNCC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,Ki,Ki,=,0.18,0.18,nM,9.744727494896694,9.74,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619855,CHEMBL512467,CNCC1(c2ccc(N3CCC4C(S(C)(=O)=O)=NN(c5ccc(OC)cc5)C4C3=O)cc2)CC1,Ki,Ki,=,0.24,0.24,nM,9.619788758288394,9.62,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619856,CHEMBL468792,CNCC1(c2ccc(N3CCc4c(C(N)=O)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,Ki,Ki,=,0.055,0.055,nM,10.259637310505756,10.26,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619857,CHEMBL516771,CNCC1(c2ccc(N3CCc4c(C#N)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1,Ki,Ki,=,0.15,0.15,nM,9.823908740944319,9.82,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619858,CHEMBL461297,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,Ki,Ki,=,0.035,0.035,nM,10.455931955649724,10.46,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619859,CHEMBL461667,COc1ccc(N2N=C(S(C)(=O)=O)C3CCN(c4ccc(C5(CN(C)C)CC5)cc4)C(=O)C32)cc1,Ki,Ki,=,0.051,0.051,nM,10.292429823902063,10.29,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619860,CHEMBL460385,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1,Ki,Ki,=,0.041,0.041,nM,10.387216143280265,10.39,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619861,CHEMBL518253,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN(C)C)CC4)cc2)CC3)cc1.O=C(O)C(F)(F)F,Ki,Ki,=,0.048,0.048,nM,10.318758762624412,10.32,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619862,CHEMBL461091,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1,Ki,Ki,=,0.021,0.021,nM,10.67778070526608,10.68,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619863,CHEMBL453208,COc1ccc(N2N=C(S(C)(=O)=O)C3CCN(c4ccc(C5(CN6CCCC6)CC5)cc4)C(=O)C32)cc1.O=C(O)C(F)(F)F,Ki,Ki,=,0.054,0.054,nM,10.267606240177031,10.27,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619864,CHEMBL451053,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1.O=C(O)C(F)(F)F,Ki,Ki,=,0.074,0.074,nM,10.130768280269024,10.13,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619865,CHEMBL446752,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1.O=C(O)C(F)(F)F,Ki,Ki,=,0.027,0.027,nM,10.568636235841012,10.57,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619866,CHEMBL471565,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1,Ki,Ki,=,0.064,0.064,nM,10.193820026016112,10.19,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619867,CHEMBL504703,COc1ccc(-n2nc(S(C)(=O)=O)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1.O=C(O)C(F)(F)F,Ki,Ki,=,0.079,0.079,nM,10.102372908709558,10.10,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619868,CHEMBL456676,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1,Ki,Ki,=,0.042,0.042,nM,10.3767507096021,10.38,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619869,CHEMBL456677,COc1ccc(-n2nc(C#N)c3c2C(=O)N(c2ccc(C4(CN5CCOCC5)CC4)cc2)CC3)cc1,Ki,Ki,=,0.093,0.093,nM,10.031517051446064,10.03,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619870,CHEMBL471550,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(Cn5ccnc5C)CC4)cc2)CC3)cc1,Ki,Ki,=,0.025,0.025,nM,10.602059991327963,10.60,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619871,CHEMBL445335,COc1ccc(-n2nc(S(C)(=O)=O)c3c2C(=O)N(c2ccc(C4(Cn5ccnc5C)CC4)cc2)CC3)cc1.O=C(O)C(F)(F)F,Ki,Ki,=,0.073,0.073,nM,10.136677139879545,10.14,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619872,CHEMBL456034,COc1ccc(-n2nc(S(C)(=O)=O)c3c2C(=O)N(c2ccc(C4(CN5CCCC5=O)CC4)cc2)CC3)cc1,Ki,Ki,=,0.24,0.24,nM,9.619788758288394,9.62,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619873,CHEMBL510030,COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(CN5CCCC5=O)CC4)cc2)CC3)cc1.O=C(O)C(F)(F)F,Ki,Ki,=,0.11,0.11,nM,9.958607314841775,9.96,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619874,CHEMBL515847,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(N)CC4)cc2)CC3)cc1,Ki,Ki,=,0.78,0.78,nM,9.10790539730952,9.11,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619875,CHEMBL518401,CNC1(c2ccc(N3CCc4c(C(F)(F)F)nn(-c5ccc(OC)cc5)c4C3=O)cc2)CC1.O=C(O)C(F)(F)F,Ki,Ki,=,0.16,0.16,nM,9.795880017344075,9.80,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619876,CHEMBL468782,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(N(C)C)CC4)cc2)CC3)cc1,Ki,Ki,=,0.085,0.085,nM,10.070581074285707,10.07,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619877,CHEMBL468783,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(N(C)CCO)CC4)cc2)CC3)cc1,Ki,Ki,=,0.12,0.12,nM,9.920818753952375,9.92,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619878,CHEMBL512288,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(N(C)CC(N)=O)CC4)cc2)CC3)cc1,Ki,Ki,=,0.14,0.14,nM,9.853871964321762,9.85,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
2619879,CHEMBL517714,COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(NC(C)=O)CC4)cc2)CC3)cc1,Ki,Ki,=,5.1,5.1,nM,8.292429823902063,8.29,B,CHEMBL1010168,Binding affinity to human coagulation factor 10a,CHEMBL244,Coagulation factor X,CHEMBL1154516
