action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value,requested_activity_type,standard_value_num,pKi,selected_endpoint,activity_type_cleaned
,,431740,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,CC(=O)N[C@H](Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCN=C(N)N)B(O)O.Cl,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '17.48', 'le': None, 'lle': None, 'sei': None}",,CHEMBL607008,,CHEMBL290376,8.05,1,http://www.openphacts.org/units/Nanomolar,193826,=,1,1,=,,Ki,nM,,9.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,9.0,Ki,9.0,8.045757490560675,pKi,Ki
,,432652,[],CHEMBL658337,Binding affinity for human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)C(=N)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3cc(Cl)ccc3c2)c(F)c1,,,CHEMBL1147598,Bioorg Med Chem Lett,2004,"{'bei': '17.95', 'le': '0.35', 'lle': '3.07', 'sei': '12.22'}",,CHEMBL20438,,CHEMBL20438,9.05,0,http://www.openphacts.org/units/Nanomolar,27185,=,1,1,=,,Ki,nM,,0.9,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.9,Ki,0.9,9.045757490560675,pKi,Ki
,,436874,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C)cc(C(C)(C)CN(CC(=O)NC(CCCN=C(N)N)B(O)O)C(=O)CCc2ccccc2)c1,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '13.77', 'le': None, 'lle': None, 'sei': None}",,CHEMBL320213,,CHEMBL320213,7.21,0,http://www.openphacts.org/units/Nanomolar,193827,=,1,1,=,,Ki,nM,,62.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,62.0,Ki,62.0,7.207608310501746,pKi,Ki
,,438261,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C)cc(CCN(CC(=O)NC(CCC/N=C/N)B(O)O)C(=O)CCc2ccccc2)c1,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '15.66', 'le': None, 'lle': None, 'sei': None}",,CHEMBL102779,,CHEMBL102779,7.52,0,http://www.openphacts.org/units/Nanomolar,193830,=,1,1,=,,Ki,nM,,30.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,30.0,Ki,30.0,7.522878745280337,pKi,Ki
,,439175,[],CHEMBL658337,Binding affinity for human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C(=O)Nc2ccc(C3=NCCN3C)cc2F)n(-c2cc3ccccc3cc2F)n1,,,CHEMBL1147598,Bioorg Med Chem Lett,2004,"{'bei': '18.18', 'le': '0.34', 'lle': '3.54', 'sei': '12.95'}",,CHEMBL21052,,CHEMBL21052,8.10,0,http://www.openphacts.org/units/Nanomolar,27215,=,1,1,=,,Ki,nM,,8.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,8.0,Ki,8.0,8.096910013008056,pKi,Ki
,,439518,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)NCCCC(NC(=O)CN(CC1(c2ccccc2)CC1)C(=O)CCc1ccccc1)B(O)O,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '14.87', 'le': None, 'lle': None, 'sei': None}",,CHEMBL102385,,CHEMBL102385,7.34,0,http://www.openphacts.org/units/Nanomolar,193833,=,1,1,=,,Ki,nM,,46.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,46.0,Ki,46.0,7.337242168318426,pKi,Ki
,,440810,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,NCCCCC(NC(=O)CN(CC1(c2ccccc2)CCCC1)C(=O)CCc1ccccc1)B(O)O,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '11.87', 'le': None, 'lle': None, 'sei': None}",,CHEMBL431056,,CHEMBL431056,5.86,0,http://www.openphacts.org/units/Nanomolar,193839,=,1,1,=,,Ki,nM,,1390.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,1390.0,Ki,1390.0,5.856985199745905,pKi,Ki
,,443544,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,N/C=N/CCCC(NC(=O)CN(CCc1ccccc1)C(=O)CCc1ccccc1)B(O)O,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '16.93', 'le': None, 'lle': None, 'sei': None}",,CHEMBL105393,,CHEMBL105393,7.66,0,http://www.openphacts.org/units/Nanomolar,193838,=,1,1,=,,Ki,nM,,22.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,22.0,Ki,22.0,7.657577319177793,pKi,Ki
,,444954,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)(CN(CC(=O)NC(CCC/N=C/N)B(O)O)C(=O)CCc1ccccc1)c1ccccc1,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '14.77', 'le': None, 'lle': None, 'sei': None}",,CHEMBL317639,,CHEMBL317639,7.10,0,http://www.openphacts.org/units/Nanomolar,193837,=,1,1,=,,Ki,nM,,80.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,80.0,Ki,80.0,7.096910013008056,pKi,Ki
,,444960,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,N/C=N/CCCC(NC(=O)CN(CC1(c2ccccc2)CC1)C(=O)CCc1ccccc1)B(O)O,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '13.63', 'le': None, 'lle': None, 'sei': None}",,CHEMBL104331,,CHEMBL104331,6.52,0,http://www.openphacts.org/units/Nanomolar,193836,=,1,1,=,,Ki,nM,,300.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,300.0,Ki,300.0,6.522878745280337,pKi,Ki
,,446358,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C)cc(C(C)(C)CN(CC(=O)NC(CCC/N=C/N)B(O)O)C(=O)CCc2ccccc2)c1,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '12.60', 'le': None, 'lle': None, 'sei': None}",,CHEMBL103078,,CHEMBL103078,6.41,0,http://www.openphacts.org/units/Nanomolar,193829,=,1,1,=,,Ki,nM,,392.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,392.0,Ki,392.0,6.406713932979542,pKi,Ki
,,447262,[],CHEMBL658337,Binding affinity for human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C(=O)Nc2ccc(C(=N)N3CCCCC3)cc2F)n(-c2cc3ccccc3cc2F)n1,,,CHEMBL1147598,Bioorg Med Chem Lett,2004,"{'bei': '17.49', 'le': '0.32', 'lle': '2.60', 'sei': '11.19'}",,CHEMBL20897,,CHEMBL20897,8.28,0,http://www.openphacts.org/units/Nanomolar,27200,=,1,1,=,,Ki,nM,,5.2,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,5.2,Ki,5.2,8.2839966563652,pKi,Ki
,,447265,[],CHEMBL658337,Binding affinity for human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C(=O)Nc2ccc(C(=N)N(C)C)cc2F)n(-c2ccc3cc(Cl)ccc3c2)n1,,,CHEMBL1147598,Bioorg Med Chem Lett,2004,"{'bei': '20.35', 'le': '0.39', 'lle': '3.88', 'sei': '12.37'}",,CHEMBL20918,,CHEMBL20918,9.15,0,http://www.openphacts.org/units/Nanomolar,27189,=,1,1,=,,Ki,nM,,0.7,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.7,Ki,0.7,9.154901959985743,pKi,Ki
,,447672,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)(CN(CC(=O)NC(CCCN=C(N)N)B(O)O)C(=O)CCc1ccccc1)c1ccccc1,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '14.14', 'le': None, 'lle': None, 'sei': None}",,CHEMBL105137,,CHEMBL105137,7.00,0,http://www.openphacts.org/units/Nanomolar,193834,=,1,1,=,,Ki,nM,,99.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,99.0,Ki,99.0,7.00436480540245,pKi,Ki
,,449769,[],CHEMBL658337,Binding affinity for human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)C(=N)c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2cc3ccccc3cc2F)c(F)c1,,,CHEMBL1147598,Bioorg Med Chem Lett,2004,"{'bei': '18.78', 'le': '0.36', 'lle': '3.69', 'sei': '12.37'}",,CHEMBL279486,,CHEMBL279486,9.15,0,http://www.openphacts.org/units/Nanomolar,27214,=,1,1,=,,Ki,nM,,0.7,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.7,Ki,0.7,9.154901959985743,pKi,Ki
,,453646,[],CHEMBL658337,Binding affinity for human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C(=O)Nc2ccc(C(=N)N(C)C)cc2F)n(-c2cc3ccccc3cc2F)n1,,,CHEMBL1147598,Bioorg Med Chem Lett,2004,"{'bei': '19.40', 'le': '0.36', 'lle': '3.66', 'sei': '11.36'}",,CHEMBL21140,,CHEMBL21140,8.41,0,http://www.openphacts.org/units/Nanomolar,27217,=,1,1,=,,Ki,nM,,3.9,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,3.9,Ki,3.9,8.4089353929735,pKi,Ki
,,454126,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C)cc(CCN(CC(=O)NC(CCCCN)B(O)O)C(=O)CCc2ccccc2)c1,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '15.55', 'le': None, 'lle': None, 'sei': None}",,CHEMBL102916,,CHEMBL102916,7.27,0,http://www.openphacts.org/units/Nanomolar,193832,=,1,1,=,,Ki,nM,,54.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,54.0,Ki,54.0,7.267606240177031,pKi,Ki
,,455044,[],CHEMBL658337,Binding affinity for human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C(=O)Nc2ccc(C3=NCCN3C)cc2F)n(-c2cc3ccccc3cc2S(C)(=O)=O)n1,,,CHEMBL1147598,Bioorg Med Chem Lett,2004,"{'bei': '16.63', 'le': '0.32', 'lle': '4.59', 'sei': '8.70'}",,CHEMBL280925,,CHEMBL280925,8.41,0,http://www.openphacts.org/units/Nanomolar,27191,=,1,1,=,,Ki,nM,,3.9,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,3.9,Ki,3.9,8.4089353929735,pKi,Ki
,,455514,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C)cc(CCN(CC(=O)NC(CCCN=C(N)N)B(O)O)C(=O)CCc2ccccc2)c1,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '15.79', 'le': None, 'lle': None, 'sei': None}",,CHEMBL103077,,CHEMBL103077,7.82,0,http://www.openphacts.org/units/Nanomolar,193828,=,1,1,=,,Ki,nM,,15.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,15.0,Ki,15.0,7.823908740944319,pKi,Ki
,,456759,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)(CN(CC(=O)NC(CCCCN)B(O)O)C(=O)CCc1ccccc1)c1ccccc1,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '13.90', 'le': None, 'lle': None, 'sei': None}",,CHEMBL105212,,CHEMBL105212,6.50,0,http://www.openphacts.org/units/Nanomolar,193841,=,1,1,=,,Ki,nM,,320.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,320.0,Ki,320.0,6.494850021680094,pKi,Ki
,,458270,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C)cc(C(C)(C)CN(CC(=O)NC(CCCCN)B(O)O)C(=O)CCc2ccccc2)c1,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '12.29', 'le': None, 'lle': None, 'sei': None}",,CHEMBL319050,,CHEMBL319050,6.09,0,http://www.openphacts.org/units/Nanomolar,193831,=,1,1,=,,Ki,nM,,810.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,810.0,Ki,810.0,6.09151498112135,pKi,Ki
,,458980,[],CHEMBL658337,Binding affinity for human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C(=O)Nc2ccc(C(=N)N(C)C)cc2F)n(-c2cc3ccccc3cc2S(C)(=O)=O)n1,,,CHEMBL1147598,Bioorg Med Chem Lett,2004,"{'bei': '17.33', 'le': '0.33', 'lle': '4.53', 'sei': '7.91'}",,CHEMBL20488,,CHEMBL20488,8.55,0,http://www.openphacts.org/units/Nanomolar,27194,=,1,1,=,,Ki,nM,,2.8,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,2.8,Ki,2.8,8.55284196865778,pKi,Ki
,,461944,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,NCCCCC(NC(=O)CN(CC1(c2ccccc2)CC1)C(=O)CCc1ccccc1)B(O)O,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '13.66', 'le': None, 'lle': None, 'sei': None}",,CHEMBL320019,,CHEMBL320019,6.36,0,http://www.openphacts.org/units/Nanomolar,193840,=,1,1,=,,Ki,nM,,438.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,438.0,Ki,438.0,6.3585258894959,pKi,Ki
,,462718,[],CHEMBL658337,Binding affinity for human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C(=O)Nc2ccc(C3=NCCN3C)cc2F)n(-c2ccc3cc(Cl)ccc3c2)n1,,,CHEMBL1147598,Bioorg Med Chem Lett,2004,"{'bei': '19.48', 'le': '0.37', 'lle': '3.93', 'sei': '14.40'}",,CHEMBL20391,,CHEMBL20391,9.00,0,http://www.openphacts.org/units/Nanomolar,27186,=,1,1,=,,Ki,nM,,1.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,1.0,Ki,1.0,9.0,pKi,Ki
,,465816,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,N/C=N/CCCC(NC(=O)CN(CC1(c2ccccc2)CCCC1)C(=O)CCc1ccccc1)B(O)O,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '12.24', 'le': None, 'lle': None, 'sei': None}",,CHEMBL102930,,CHEMBL102930,6.20,0,http://www.openphacts.org/units/Nanomolar,193835,=,1,1,=,,Ki,nM,,630.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,630.0,Ki,630.0,6.200659450546418,pKi,Ki
,,466715,[],CHEMBL658337,Binding affinity for human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CN(C)C(=N)c1ccc(NC(=O)c2nnnn2-c2ccc3cc(Cl)ccc3c2)c(F)c1,,,CHEMBL1147598,Bioorg Med Chem Lett,2004,"{'bei': '20.91', 'le': '0.40', 'lle': '5.40', 'sei': '9.17'}",,CHEMBL21250,,CHEMBL21250,9.15,0,http://www.openphacts.org/units/Nanomolar,27198,=,1,1,=,,Ki,nM,,0.7,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,0.7,Ki,0.7,9.154901959985743,pKi,Ki
,,467144,[],CHEMBL681854,Binding affinity towards complement factor Xa.,B,,,BAO_0000192,BAO_0000357,single protein format,NCCCCC(NC(=O)CN(CCc1ccccc1)C(=O)CCc1ccccc1)B(O)O,,,CHEMBL1130738,Bioorg Med Chem Lett,1998,"{'bei': '15.67', 'le': None, 'lle': None, 'sei': None}",,CHEMBL419734,,CHEMBL419734,6.89,0,http://www.openphacts.org/units/Nanomolar,193842,=,1,1,=,,Ki,nM,,130.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,130.0,Ki,130.0,6.886056647693163,pKi,Ki
,,472287,[],CHEMBL658337,Binding affinity for human Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1cc(C(=O)Nc2ccc(C(=N)N3CCCC3)cc2F)n(-c2cc3ccccc3cc2F)n1,,,CHEMBL1147598,Bioorg Med Chem Lett,2004,"{'bei': '18.25', 'le': '0.34', 'lle': '3.10', 'sei': '11.33'}",,CHEMBL21179,,CHEMBL21179,8.39,0,http://www.openphacts.org/units/Nanomolar,27201,=,1,1,=,,Ki,nM,,4.1,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,4.1,Ki,4.1,8.387216143280265,pKi,Ki
,,474057,[],CHEMBL660266,Inhibition of Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)COc1cccc(-c2nc3cc(C(=N)N)c(Cl)cc3[nH]2)c1O,,,CHEMBL1135195,Bioorg Med Chem Lett,2002,"{'bei': '12.45', 'le': '0.24', 'lle': '0.56', 'sei': '4.14'}",,CHEMBL62492,,CHEMBL62492,4.47,0,http://www.openphacts.org/units/Nanomolar,107109,=,1,1,=,,Ki,nM,,34000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,34.0,Ki,34000.0,4.468521082957745,pKi,Ki
,,474062,[],CHEMBL660266,Inhibition of Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@H]1CCCC[C@@H]1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,,,CHEMBL1135195,Bioorg Med Chem Lett,2002,"{'bei': '11.68', 'le': '0.22', 'lle': '0.15', 'sei': '4.14'}",,CHEMBL62807,,CHEMBL62807,4.47,0,http://www.openphacts.org/units/Nanomolar,107107,=,1,1,=,,Ki,nM,,34000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,34.0,Ki,34000.0,4.468521082957745,pKi,Ki
,,475190,[],CHEMBL660266,Inhibition of Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1ccc2[nH]c(-c3cccc(OC4CCCC4)c3O)cc2c1,,,CHEMBL1135195,Bioorg Med Chem Lett,2002,"{'bei': '17.90', 'le': '0.33', 'lle': '1.85', 'sei': '6.31'}",,CHEMBL64579,,CHEMBL64579,6.00,0,http://www.openphacts.org/units/Nanomolar,107111,=,1,1,=,,Ki,nM,,990.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,0.99,Ki,990.0,6.004364805402449,pKi,Ki
,,475195,[],CHEMBL660266,Inhibition of Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1cc2[nH]c(-c3cccc(OC4CCCC4)c3O)nc2cc1Cl,,,CHEMBL1135195,Bioorg Med Chem Lett,2002,"{'bei': '11.77', 'le': '0.23', 'lle': '0.18', 'sei': '4.04'}",,CHEMBL305349,,CHEMBL305349,4.37,0,http://www.openphacts.org/units/Nanomolar,107104,=,1,1,=,,Ki,nM,,43000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,43.0,Ki,43000.0,4.366531544420414,pKi,Ki
,,475200,[],CHEMBL660266,Inhibition of Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CC(C)COc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,,,CHEMBL1135195,Bioorg Med Chem Lett,2002,"{'bei': '13.17', 'le': '0.25', 'lle': '1.12', 'sei': '4.17'}",,CHEMBL62836,,CHEMBL62836,4.51,0,http://www.openphacts.org/units/Nanomolar,107102,=,1,1,=,,Ki,nM,,31000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,31.0,Ki,31000.0,4.508638306165727,pKi,Ki
,,476194,[],CHEMBL874031,In vitro inhibitory constant against factor Xa (FXa) was tested,B,,,BAO_0000192,BAO_0000357,single protein format,Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1ccc(C(=N)N)s1,,,CHEMBL1136066,Bioorg Med Chem Lett,2002,"{'bei': '14.81', 'le': '0.30', 'lle': '5.26', 'sei': '4.77'}",,CHEMBL19666,,CHEMBL19666,7.02,0,http://www.openphacts.org/units/Nanomolar,23999,=,1,1,=,,Ki,nM,,96.4,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,96.4,Ki,96.4,7.015922966097169,pKi,Ki
,,476472,[],CHEMBL657715,Binding affinity against Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,COCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](Cc1ccccc1)NC(=O)OCc1ccccc1)B1O[C@@H]2CC3CC(C3(C)C)[C@]2(C)O1,,,CHEMBL1128727,J Med Chem,1995,"{'bei': '12.90', 'le': None, 'lle': None, 'sei': None}",,CHEMBL3349045,,CHEMBL3349045,8.51,0,http://www.openphacts.org/units/Nanomolar,59688,=,1,1,=,,Ki,nM,,3.1,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,3.1,Ki,3.1,8.508638306165727,pKi,Ki
,,478852,[],CHEMBL660266,Inhibition of Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@H]1CC(C)(C)C[C@@H]1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,,,CHEMBL1135195,Bioorg Med Chem Lett,2002,"{'bei': '10.29', 'le': '0.19', 'lle': '-0.48', 'sei': '3.78'}",,CHEMBL61442,,CHEMBL61442,4.08,0,http://www.openphacts.org/units/Nanomolar,107106,=,1,1,=,,Ki,nM,,83000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,83.0,Ki,83000.0,4.080921907623926,pKi,Ki
,,479887,[],CHEMBL874031,In vitro inhibitory constant against factor Xa (FXa) was tested,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cccc(S(=O)(=O)Nc2cccn(CC(=O)NCc3ccc(C(=N)N)cc3F)c2=O)c1,,,CHEMBL1136066,Bioorg Med Chem Lett,2002,"{'bei': '13.55', 'le': '0.27', 'lle': '5.20', 'sei': '4.22'}",,CHEMBL279199,,CHEMBL279199,6.60,0,http://www.openphacts.org/units/Nanomolar,24007,=,1,1,=,,Ki,nM,,248.6,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,248.6,Ki,248.6,6.604498875694373,pKi,Ki
,,479892,[],CHEMBL874031,In vitro inhibitory constant against factor Xa (FXa) was tested,B,,,BAO_0000192,BAO_0000357,single protein format,COc1cccc(S(=O)(=O)Nc2cccn(CC(=O)NCc3ccc(C(=N)N)cc3OC)c2=O)c1,,,CHEMBL1136066,Bioorg Med Chem Lett,2002,"{'bei': '14.24', 'le': '0.28', 'lle': '5.84', 'sei': '4.30'}",,CHEMBL416912,,CHEMBL416912,7.12,0,http://www.openphacts.org/units/Nanomolar,24003,=,1,1,=,,Ki,nM,,76.8,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,76.8,Ki,76.8,7.114638779968488,pKi,Ki
,,479958,[],CHEMBL660266,Inhibition of Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,N=C(N)c1cc2[nH]c(-c3cccc(OCC4CCCNC4)c3O)nc2cc1F,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL1135195,Bioorg Med Chem Lett,2002,,,CHEMBL303978,,CHEMBL303978,,0,http://www.openphacts.org/units/Nanomolar,107098,=,1,1,=,,Ki,nM,,125000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,125.0,Ki,125000.0,3.9030899869919438,pKi,Ki
,,479963,[],CHEMBL660266,Inhibition of Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,C[C@@H]1CCCC[C@@H]1Oc1cccc(-c2nc3cc(C(=N)N)c(F)cc3[nH]2)c1O,,,CHEMBL1135195,Bioorg Med Chem Lett,2002,"{'bei': '10.95', 'le': '0.20', 'lle': '-0.13', 'sei': '3.88'}",,CHEMBL293892,,CHEMBL293892,4.19,0,http://www.openphacts.org/units/Nanomolar,107108,=,1,1,=,,Ki,nM,,65000.0,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,uM,UO_0000065,,65.0,Ki,65000.0,4.187086643357144,pKi,Ki
,,480208,[],CHEMBL657715,Binding affinity against Coagulation factor X,B,,,BAO_0000192,BAO_0000357,single protein format,CC1(C)C2CC1[C@]1(C)OB(C(Cc3ccccc3)NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)OCc3ccccc3)C(c3ccccc3)c3ccccc3)O[C@@H]1C2,,,CHEMBL1128727,J Med Chem,1995,"{'bei': '11.10', 'le': None, 'lle': None, 'sei': None}",,CHEMBL418050,,CHEMBL418050,8.37,0,http://www.openphacts.org/units/Nanomolar,59672,=,1,1,=,,Ki,nM,,4.3,CHEMBL244,Homo sapiens,Coagulation factor X,9606,,,Ki,nM,UO_0000065,,4.3,Ki,4.3,8.366531544420413,pKi,Ki
